年月日,時刻コード,売り入札量(kWh),買い入札量(kWh),約定総量(kWh),システムプライス(円/kWh),エリアプライス北海道(円/kWh),エリアプライス東北(円/kWh),エリアプライス東京(円/kWh),エリアプライス中部(円/kWh),エリアプライス北陸(円/kWh),エリアプライス関西(円/kWh),エリアプライス中国(円/kWh),エリアプライス四国(円/kWh),エリアプライス九州(円/kWh),,スポット・時間前平均価格(円/kWh),α上限値×スポット・時間前平均価格(円/kWh),α下限値×スポット・時間前平均価格(円/kWh),α速報値×スポット・時間前平均価格(円/kWh),α確報値×スポット・時間前平均価格(円/kWh),,回避可能原価全国値(円/kWh),回避可能原価北海道(円/kWh),回避可能原価東北(円/kWh),回避可能原価東京(円/kWh),回避可能原価中部(円/kWh),回避可能原価北陸(円/kWh),回避可能原価関西(円/kWh),回避可能原価中国(円/kWh),回避可能原価四国(円/kWh),回避可能原価九州(円/kWh)
2019/12/28,7,19000350,19222250,15138000,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,6.62,,6.62,504.84,2.24,6.56,6.56,,6.62,6.69,6.63,6.62,6.62,6.62,6.62,6.63,6.62,6.62
2019/12/28,8,18978500,19218600,15117500,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,,6.69,504.84,2.23,6.56,6.50,,6.69,6.72,6.71,6.69,6.69,6.69,6.69,6.71,6.69,6.69
2019/12/28,9,19012050,19277550,15139850,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,,6.70,505.60,2.23,6.57,6.51,,6.70,6.73,6.71,6.69,6.69,6.69,6.69,6.71,6.69,6.69
2019/12/28,10,19055250,19382650,15184050,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,6.69,,6.69,504.84,2.23,6.56,6.50,,6.69,6.71,6.71,6.69,6.69,6.69,6.69,6.69,6.69,6.69
2019/12/28,11,18776750,19393500,15430050,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,6.74,,6.74,504.84,2.23,6.44,6.44,,6.74,6.75,6.74,6.74,6.74,6.74,6.74,6.71,6.74,6.74
2019/12/28,12,18754800,19441500,15563150,6.73,6.74,6.74,6.74,6.44,6.44,6.44,6.44,6.44,6.44,,6.72,504.09,2.22,6.59,6.43,,6.72,6.74,6.74,6.74,6.44,6.44,6.44,6.40,6.44,6.44
2019/12/28,13,17778950,19538700,15952250,7.16,9.57,7.16,7.16,7.16,7.16,7.16,7.16,7.16,7.16,,7.16,505.68,2.23,6.65,6.59,,7.16,9.57,7.16,7.15,7.16,7.16,7.16,7.15,7.16,7.16
2019/12/28,14,17519800,19712650,15758100,7.50,9.57,7.50,7.50,7.50,7.50,7.50,7.50,7.50,7.50,,7.50,505.69,2.23,7.39,7.39,,7.50,9.57,7.50,7.50,7.50,7.50,7.50,7.49,7.50,7.50
2019/12/28,15,16956050,19941650,15557200,9.13,9.57,9.19,9.19,9.19,9.19,9.19,9.19,9.19,7.92,,9.12,505.13,2.23,8.57,8.07,,9.12,9.57,9.18,9.18,9.19,9.19,9.19,9.15,9.19,7.92
2019/12/28,16,17157350,20232100,15462100,9.19,9.90,9.50,9.50,9.50,9.50,9.50,9.50,9.50,8.34,,9.19,505.69,2.23,9.29,9.29,,9.19,9.90,9.49,9.49,9.49,9.49,9.50,9.48,9.50,8.34
2019/12/28,17,18208300,19958700,15984800,9.19,9.93,9.19,9.19,9.19,9.19,9.19,9.19,9.19,8.34,,9.17,503.65,2.22,9.96,9.96,,9.17,9.93,9.20,9.18,9.19,9.19,9.18,9.05,9.19,8.33
2019/12/28,18,18433000,19869500,16202650,9.19,11.96,9.19,9.19,7.50,7.50,7.50,7.50,7.50,7.50,,9.17,504.59,2.18,9.17,9.38,,9.17,11.96,9.20,9.19,7.50,7.50,7.50,7.43,7.50,7.49
2019/12/28,19,19369850,19918100,16347600,7.55,9.57,8.93,8.93,6.36,6.36,6.36,6.36,6.36,5.39,,7.54,505.01,2.18,7.38,7.64,,7.54,9.57,8.93,8.92,6.36,6.36,6.36,6.33,6.36,5.39
2019/12/28,20,20309700,19913600,16469750,6.90,9.57,8.93,8.93,6.04,6.04,6.04,6.04,6.04,5.39,,6.89,504.95,2.18,6.01,6.03,,6.89,9.57,8.93,8.92,6.04,6.04,6.04,6.01,6.04,5.39
2019/12/28,21,22017700,19887150,16435200,6.24,7.12,7.12,7.12,5.39,5.39,5.39,5.39,5.39,5.39,,6.24,506.41,2.17,5.39,5.39,,6.24,7.12,7.12,7.12,5.39,5.39,5.39,5.38,5.39,5.39
2019/12/28,22,23391500,19698400,16512550,5.39,7.12,7.12,7.12,4.61,4.61,4.61,4.61,4.61,4.61,,5.39,505.68,2.13,5.39,5.39,,5.39,7.08,7.12,7.11,4.61,4.61,4.61,4.67,4.61,4.61
2019/12/28,23,24844100,19710350,16622100,5.39,6.70,6.70,6.70,4.61,4.61,4.61,4.61,4.61,4.43,,5.39,506.35,2.10,5.39,5.39,,5.39,6.68,6.71,6.70,4.61,4.61,4.61,4.62,4.61,4.43
2019/12/28,24,25315700,19820100,16704500,5.39,6.70,6.70,6.70,4.61,4.61,4.61,4.61,4.61,0.01,,5.39,506.45,2.04,5.39,5.26,,5.39,6.77,6.71,6.70,4.61,4.61,4.61,4.62,4.61,0.03
2019/12/28,25,26042150,19672100,16623550,5.39,6.58,6.58,6.58,4.61,4.61,4.61,4.61,4.61,0.01,,5.39,506.39,2.04,5.39,5.19,,5.39,6.55,6.58,6.58,4.61,4.61,4.61,4.61,4.61,0.01
2019/12/28,26,26003550,19523350,16535350,5.19,6.40,6.40,6.40,4.61,4.61,4.61,4.61,4.61,0.01,,5.19,506.55,2.04,5.37,4.86,,5.19,6.38,6.40,6.40,4.61,4.61,4.61,4.61,4.61,0.01
2019/12/28,27,25938650,19529600,16674550,5.39,6.42,6.42,6.42,4.61,4.61,4.61,4.61,4.61,0.01,,5.39,506.93,2.04,5.39,5.00,,5.39,6.47,6.43,6.42,4.61,4.61,4.61,4.61,4.61,0.01
2019/12/28,28,25243250,19382750,16469900,5.39,8.99,6.60,6.60,4.70,4.70,4.70,4.70,4.70,0.01,,5.38,505.99,2.09,5.38,5.38,,5.38,8.99,6.60,6.60,4.70,4.70,4.70,4.71,4.70,0.01
2019/12/28,29,24234750,19083700,16377150,5.39,9.57,6.72,6.72,4.60,4.60,4.60,4.60,4.60,0.01,,5.38,506.11,2.14,5.38,5.38,,5.38,9.57,6.72,6.72,4.61,4.61,4.60,4.63,4.60,0.03
2019/12/28,30,23227950,18769100,16061900,5.39,9.57,6.72,6.72,4.61,4.61,4.61,4.61,4.61,2.00,,5.39,507.05,2.15,5.39,5.39,,5.39,9.57,6.73,6.72,4.61,4.61,4.62,4.61,4.61,2.02
2019/12/28,31,21641900,18689000,15957250,5.45,9.57,6.92,6.92,4.64,4.64,4.64,4.64,4.64,4.64,,5.45,507.05,2.21,5.40,5.39,,5.45,9.57,6.96,6.92,4.64,4.64,4.65,4.64,4.63,4.64
2019/12/28,32,20047450,18775500,15569400,6.64,9.93,6.92,6.92,5.39,5.39,5.39,5.39,5.39,5.39,,6.62,505.52,2.22,6.62,6.56,,6.62,9.93,6.92,6.92,5.41,5.41,5.39,5.38,5.36,5.34
2019/12/28,33,19437600,19295750,15762650,9.03,11.96,9.21,9.21,7.48,7.48,7.48,7.48,7.48,5.39,,8.98,504.24,2.25,7.31,6.31,,8.98,11.96,9.21,9.20,7.48,7.51,7.48,7.30,7.48,5.29
2019/12/28,34,18553250,19842800,15604050,9.40,11.96,9.40,9.40,9.40,9.40,9.40,9.40,9.40,9.40,,9.35,508.11,2.25,8.99,8.84,,9.35,11.96,9.37,9.33,9.37,9.39,9.37,9.31,9.39,9.36
2019/12/28,35,18087150,20180850,15461650,11.15,11.96,9.93,9.93,9.93,9.93,9.93,9.93,9.93,9.93,,11.11,508.98,2.26,9.58,9.53,,11.11,11.96,9.91,9.91,9.92,9.93,9.93,9.87,9.93,9.91
2019/12/28,36,17844250,20614500,15697800,9.93,11.96,9.83,9.83,9.83,9.83,9.83,9.83,9.83,9.83,,9.92,510.30,2.26,9.16,9.16,,9.92,11.96,9.82,9.82,9.82,9.83,9.83,9.79,9.83,9.83
2019/12/28,37,17776600,20877150,15837650,9.56,11.96,9.56,9.56,9.56,9.56,9.56,9.56,9.56,8.34,,9.56,509.37,2.27,9.13,9.13,,9.56,11.96,9.58,9.56,9.57,9.56,9.57,9.51,9.56,8.34
2019/12/28,38,17863850,21039650,16077550,9.49,11.96,9.51,9.51,9.30,9.30,9.30,9.30,9.30,8.80,,9.49,509.37,2.27,9.06,9.06,,9.49,11.96,9.52,9.51,9.30,9.31,9.30,9.27,9.30,8.80
2019/12/28,39,18052050,21282050,16231750,9.37,9.93,9.42,9.42,9.42,9.42,9.42,9.42,9.42,8.80,,9.36,508.83,2.27,9.08,9.08,,9.36,9.93,9.42,9.42,9.42,9.43,9.42,9.35,9.42,8.80
2019/12/28,40,18249150,21521250,16535800,9.37,9.66,9.42,9.42,9.42,9.42,9.42,9.42,9.42,8.80,,9.36,506.51,2.27,9.03,9.03,,9.36,9.66,9.42,9.41,9.42,9.42,9.42,9.36,9.42,8.80
2019/12/28,41,18195700,21711150,16703800,9.25,10.16,9.33,9.33,9.33,9.33,9.33,9.33,9.33,7.92,,9.24,504.15,2.27,8.99,8.99,,9.24,10.16,9.33,9.32,9.32,9.33,9.32,9.28,9.32,7.92
2019/12/28,42,18392850,21680500,16834700,9.24,10.16,9.30,9.30,9.30,9.30,9.30,9.30,9.30,7.92,,9.23,504.47,2.26,8.99,8.83,,9.23,10.16,9.30,9.29,9.30,9.30,9.29,9.25,9.30,7.92
2019/12/28,43,18362200,21644350,16846250,8.88,10.17,9.17,9.17,9.17,9.17,9.17,9.17,9.17,8.34,,8.87,504.73,2.26,8.79,8.79,,8.87,10.17,9.17,9.16,9.16,9.17,9.16,9.07,9.17,8.34
2019/12/28,44,18826000,21451650,16955750,8.80,10.17,9.17,9.17,8.76,8.76,8.76,8.76,8.76,7.92,,8.78,505.89,2.26,7.48,7.90,,8.78,10.17,9.17,9.17,8.75,8.76,8.75,8.60,8.76,7.92
2019/12/28,45,18640600,21430950,16560650,8.76,9.92,8.94,8.94,7.50,7.50,7.50,7.50,7.50,7.50,,8.75,505.98,2.26,7.49,7.49,,8.75,9.92,8.94,8.94,7.49,7.50,7.50,7.51,7.50,7.50
2019/12/28,46,18371500,21082850,16418200,8.80,9.90,8.19,8.19,8.19,8.19,8.19,8.19,8.19,7.50,,8.77,503.03,2.23,7.40,7.40,,8.77,9.90,8.19,8.19,8.18,8.19,8.19,8.02,8.19,7.50
2019/12/28,47,18037800,20286100,15916600,7.53,9.57,7.47,7.47,7.47,7.47,7.47,7.47,7.47,5.40,,7.51,503.41,2.23,7.11,7.11,,7.51,9.57,7.46,7.47,7.46,7.47,7.45,7.39,7.47,5.40
2019/12/28,48,17097150,19347600,15335850,7.32,9.57,7.32,7.32,7.32,7.32,7.32,7.32,7.32,5.40,,7.31,503.83,2.23,6.75,6.68,,7.31,9.57,7.32,7.32,7.31,7.32,7.29,7.28,7.32,5.40
2019/12/29,1,16756700,18386300,14873350,6.76,9.57,6.89,6.89,6.82,6.82,6.82,6.82,6.82,5.40,,6.76,504.73,2.18,6.59,6.59,,6.76,9.57,6.89,6.89,6.82,6.82,6.82,6.80,6.81,5.40
2019/12/29,2,17500400,18678900,15234500,6.66,6.76,6.76,6.76,6.35,6.35,6.35,6.35,6.35,5.40,,6.66,504.73,2.18,6.34,6.14,,6.66,6.76,6.75,6.76,6.35,6.35,6.35,6.34,6.35,5.40
2019/12/29,3,18286500,18679100,15119950,6.63,6.85,6.85,6.85,5.94,5.94,5.94,5.94,5.94,5.40,,6.63,504.60,2.19,6.34,6.31,,6.63,6.86,6.85,6.85,5.94,5.94,5.94,5.94,5.92,5.40
2019/12/29,4,18608350,18828750,15309400,6.54,6.72,6.72,6.72,5.94,5.94,5.94,5.94,5.94,5.40,,6.54,504.75,2.22,6.31,6.31,,6.54,6.75,6.72,6.72,5.94,5.94,5.94,5.94,5.93,5.40
2019/12/29,5,19007450,18863750,15278250,6.57,6.64,6.64,6.64,6.14,6.14,6.14,6.14,6.14,5.40,,6.57,505.29,2.21,6.44,6.57,,6.57,6.71,6.64,6.64,6.14,6.14,6.14,6.13,6.14,5.40
2019/12/29,6,19045300,18823200,15380050,6.57,6.57,6.57,6.57,6.54,6.54,6.54,6.54,6.54,6.54,,6.58,506.06,2.22,6.58,6.65,,6.58,6.67,6.57,6.57,6.54,6.54,6.54,6.55,6.54,6.54
2019/12/29,7,19247000,18867200,15443900,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,,6.60,506.15,2.22,6.54,6.60,,6.60,6.67,6.59,6.59,6.59,6.59,6.59,6.60,6.59,6.59
2019/12/29,8,19233850,18850350,15515600,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,6.59,,6.60,506.15,2.20,6.60,6.55,,6.60,6.68,6.59,6.59,6.59,6.59,6.59,6.63,6.59,6.59
2019/12/29,9,19356600,18875600,15452150,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58,,6.58,505.30,2.18,6.54,6.58,,6.58,6.67,6.58,6.58,6.58,6.58,6.58,6.58,6.58,6.58
2019/12/29,10,19368050,18859150,15559350,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,6.54,,6.54,505.29,2.18,6.51,6.51,,6.54,6.63,6.54,6.54,6.54,6.54,6.54,6.53,6.54,6.54
2019/12/29,11,19227000,18854950,15433300,6.60,6.60,6.60,6.60,6.42,6.42,6.42,6.42,6.42,6.42,,6.60,505.20,2.18,6.54,6.42,,6.60,6.68,6.60,6.60,6.42,6.42,6.42,6.40,6.42,6.42
2019/12/29,12,19191800,18850500,15297600,6.54,6.67,6.67,6.67,6.34,6.34,6.34,6.34,6.34,5.40,,6.54,505.38,2.18,5.94,6.26,,6.54,6.74,6.67,6.67,6.34,6.34,6.34,6.32,6.34,5.40
2019/12/29,13,18960450,19210450,15502350,7.06,7.27,7.27,7.27,6.37,6.37,6.37,6.37,6.37,5.40,,7.06,505.38,2.18,6.53,6.53,,7.06,7.28,7.27,7.27,6.37,6.37,6.37,6.36,6.37,5.40
2019/12/29,14,19129250,19437600,15504750,7.26,7.51,7.51,7.51,6.41,6.41,6.41,6.41,6.41,5.40,,7.26,505.38,2.19,7.06,7.04,,7.26,7.51,7.51,7.51,6.41,6.41,6.41,6.40,6.49,5.40
2019/12/29,15,18245950,19715250,15184050,8.80,9.57,9.09,9.09,7.91,7.91,7.91,7.91,7.91,7.50,,8.79,504.97,2.18,7.38,7.38,,8.79,9.57,9.08,9.08,7.91,7.91,7.91,7.91,7.91,7.50
2019/12/29,16,18514200,20119000,15447950,8.80,9.57,9.09,9.09,7.31,7.31,7.31,7.31,7.31,7.31,,8.79,504.97,2.18,7.47,7.49,,8.79,9.57,9.08,9.08,7.31,7.31,7.31,7.34,7.43,7.31
2019/12/29,17,18886400,19850800,15523950,7.92,8.92,8.92,8.92,6.14,6.14,6.14,6.14,6.14,5.40,,7.91,504.90,2.18,6.67,6.67,,7.91,8.92,8.92,8.92,6.14,6.14,6.14,6.12,6.23,5.40
2019/12/29,18,19281750,20144650,15815500,7.53,9.21,8.92,8.92,5.40,5.40,5.40,5.40,5.40,5.40,,7.53,506.56,2.18,5.25,5.40,,7.53,9.21,8.92,8.92,5.40,5.40,5.40,5.47,5.64,5.40
2019/12/29,19,20845500,20325250,16087800,6.62,6.95,6.95,6.95,5.40,5.40,5.40,5.40,5.40,5.40,,6.62,507.03,2.18,4.64,4.89,,6.62,6.97,6.95,6.95,5.40,5.40,5.40,5.40,5.40,5.40
2019/12/29,20,21419100,20452000,16444200,6.62,6.80,6.80,6.80,5.40,5.40,5.40,5.40,5.40,5.40,,6.62,507.36,2.15,3.90,4.29,,6.62,6.83,6.80,6.80,5.40,5.40,5.40,5.40,5.40,5.40
2019/12/29,21,22063150,20308550,16463950,6.14,6.64,6.64,6.64,5.09,5.09,5.09,5.09,5.09,5.09,,6.15,507.85,2.15,4.43,4.43,,6.15,6.75,6.64,6.64,5.09,5.09,5.09,5.09,5.08,5.09
2019/12/29,22,22562950,20486700,16581700,5.80,6.57,6.57,6.57,4.64,4.64,4.64,4.64,4.64,4.64,,5.81,507.90,2.11,3.00,3.57,,5.81,6.73,6.57,6.57,4.64,4.64,4.64,4.64,4.63,4.64
2019/12/29,23,22842350,20370950,16620250,5.40,6.49,6.49,6.49,4.61,4.61,4.61,4.61,4.61,4.61,,5.40,507.27,2.11,3.00,3.48,,5.40,6.49,6.49,6.49,4.61,4.61,4.61,4.61,4.60,4.61
2019/12/29,24,22998200,20286050,16804900,5.39,6.49,6.49,6.49,4.60,4.60,4.60,4.60,4.60,4.60,,5.39,507.26,2.11,4.24,4.29,,5.39,6.49,6.49,6.49,4.60,4.60,4.60,4.60,4.59,4.60
2019/12/29,25,23235100,20237350,16660950,5.39,6.49,6.49,6.49,4.61,4.61,4.61,4.61,4.61,4.61,,5.39,507.26,2.11,3.28,3.88,,5.39,6.49,6.49,6.49,4.61,4.61,4.61,4.60,4.61,4.61
2019/12/29,26,23058500,20038750,16576450,5.40,6.49,6.49,6.49,4.61,4.61,4.61,4.61,4.61,4.61,,5.40,507.27,2.13,3.88,4.28,,5.40,6.49,6.49,6.49,4.61,4.61,4.61,4.60,4.61,4.61
2019/12/29,27,23075550,19989300,16561600,5.40,6.55,6.55,6.55,4.64,4.64,4.64,4.64,4.64,4.64,,5.40,507.27,2.13,3.52,4.42,,5.40,6.55,6.55,6.55,4.64,4.64,4.64,4.63,4.64,4.64
2019/12/29,28,22976650,19938600,16471450,5.43,6.55,6.55,6.55,4.64,4.64,4.64,4.64,4.64,4.64,,5.43,507.27,2.12,4.56,4.89,,5.43,6.55,6.55,6.55,4.64,4.64,4.64,4.63,4.64,4.64
2019/12/29,29,22488450,19908450,16422700,6.14,9.57,6.63,6.63,4.64,4.64,4.64,4.64,4.64,4.64,,6.14,507.26,2.15,4.64,5.13,,6.14,9.57,6.63,6.63,4.64,4.64,4.64,4.63,4.64,4.64
2019/12/29,30,21911300,19866600,16367150,6.24,9.57,6.70,6.70,4.64,4.64,4.64,4.64,4.64,4.64,,6.24,507.36,2.15,6.24,6.54,,6.24,9.57,6.70,6.70,4.64,4.64,4.64,4.63,4.64,4.64
2019/12/29,31,20751600,19834150,16745400,6.58,9.57,6.93,6.93,4.89,4.89,4.89,4.89,4.89,4.89,,6.57,506.59,2.18,6.83,6.83,,6.57,9.57,6.93,6.93,4.89,4.89,4.89,4.91,4.89,4.89
2019/12/29,32,19995950,19789850,16668600,6.64,9.57,6.99,6.99,5.39,5.39,5.39,5.39,5.39,5.39,,6.63,506.50,2.19,6.83,6.91,,6.63,9.57,6.99,6.99,5.38,5.39,5.39,5.37,5.39,5.38
2019/12/29,33,19173700,20074350,16514450,7.92,10.16,9.16,9.16,5.94,5.94,5.94,5.94,5.94,5.40,,7.90,505.99,2.21,7.60,8.56,,7.90,10.16,9.15,9.16,5.93,5.94,5.94,5.90,5.94,5.38
2019/12/29,34,18931150,20326200,16574250,8.80,10.16,9.19,9.19,8.11,8.11,8.11,8.11,8.11,7.50,,8.79,510.24,2.22,8.79,8.79,,8.79,10.16,9.19,9.19,8.11,8.11,8.11,8.01,8.10,7.50
2019/12/29,35,19045150,20873450,17000900,9.16,10.17,9.60,9.60,8.45,8.45,8.45,8.45,8.45,8.45,,9.15,510.28,2.22,9.15,9.09,,9.15,10.17,9.60,9.60,8.45,8.45,8.45,8.41,8.45,8.45
2019/12/29,36,18782400,20972300,16833850,9.22,10.17,9.60,9.60,9.07,9.07,9.07,9.07,9.07,8.80,,9.21,510.28,2.23,9.09,9.09,,9.21,10.17,9.60,9.60,9.07,9.07,9.07,9.02,9.07,8.80
2019/12/29,37,18964500,21307400,16979650,9.28,10.17,9.34,9.34,9.34,9.34,9.34,9.34,9.34,8.80,,9.27,510.27,2.23,9.03,9.03,,9.27,10.17,9.34,9.34,9.34,9.34,9.34,9.27,9.34,8.80
2019/12/29,38,18909050,21264500,16891000,9.28,10.17,9.34,9.34,9.34,9.34,9.34,9.34,9.34,8.80,,9.27,510.27,2.22,9.03,9.03,,9.27,10.17,9.34,9.34,9.34,9.34,9.34,9.28,9.34,8.80
2019/12/29,39,19017100,21223500,16915400,9.23,10.17,9.34,9.34,9.34,9.34,9.34,9.34,9.34,8.80,,9.23,510.82,2.23,9.00,9.00,,9.23,10.17,9.34,9.34,9.34,9.34,9.34,9.34,9.34,8.80
2019/12/29,40,19016450,21205500,16875400,9.23,10.17,9.30,9.30,9.22,9.22,9.22,9.22,9.22,8.80,,9.23,507.26,2.23,9.08,9.00,,9.23,10.17,9.30,9.30,9.22,9.22,9.22,9.19,9.22,8.80
2019/12/29,41,18376700,21041100,16530000,9.19,9.92,9.29,9.29,9.29,9.29,9.29,9.29,9.29,8.80,,9.18,504.83,2.23,8.87,8.79,,9.18,9.92,9.29,9.29,9.29,9.29,9.29,9.26,9.13,8.80
2019/12/29,42,18569750,20813400,16504350,9.10,9.92,9.29,9.29,9.10,9.10,9.10,9.10,9.10,8.80,,9.09,506.70,2.23,9.18,9.03,,9.09,9.92,9.29,9.29,9.10,9.10,9.07,9.09,9.10,8.80
2019/12/29,43,18992550,20683050,16607900,8.80,9.92,9.19,9.19,9.19,9.19,9.19,9.19,9.19,8.80,,8.79,506.69,2.22,8.79,8.79,,8.79,9.92,9.19,9.18,9.19,9.19,9.16,9.15,9.18,8.80
2019/12/29,44,19084700,20409700,16476350,8.80,9.92,9.18,9.18,8.70,8.70,8.70,8.70,8.70,8.70,,8.79,509.44,2.22,8.79,8.76,,8.79,9.92,9.17,9.18,8.70,8.70,8.70,8.61,8.70,8.70
2019/12/29,45,19602600,20585050,16276850,8.80,9.86,8.92,8.92,8.92,8.92,8.92,8.92,8.92,5.40,,8.78,508.86,2.22,7.73,7.69,,8.78,9.86,8.92,8.89,8.92,8.92,8.92,8.77,8.92,5.40
2019/12/29,46,19424050,20185800,16241200,7.71,9.57,8.92,8.92,7.71,7.71,7.71,7.71,7.71,5.40,,7.70,509.36,2.21,7.02,7.02,,7.70,9.57,8.91,8.91,7.71,7.71,7.71,7.56,7.71,5.40
2019/12/29,47,19085300,19636150,15708950,7.15,9.57,7.15,7.15,7.15,7.15,7.15,7.15,7.15,5.39,,7.14,509.30,2.21,6.89,6.89,,7.14,9.57,7.15,7.13,7.15,7.15,7.15,7.09,7.15,5.39
2019/12/29,48,18230300,18931550,15296100,6.99,9.57,7.15,7.15,6.39,6.39,6.39,6.39,6.39,5.39,,6.98,505.99,2.22,6.57,6.57,,6.98,9.57,7.15,7.15,6.39,6.39,6.39,6.31,6.39,5.39
2019/12/30,1,17136700,18039950,14512750,6.49,9.57,6.75,6.75,6.09,6.09,6.09,6.09,6.09,4.93,,6.49,504.60,2.19,5.08,5.21,,6.49,9.57,6.76,6.75,6.09,6.09,6.09,6.08,6.09,4.93
2019/12/30,2,18114950,18405950,14904550,6.09,9.57,6.68,6.68,5.08,5.08,5.08,5.08,5.08,5.08,,6.09,504.60,2.13,4.89,5.00,,6.09,9.57,6.69,6.68,5.08,5.08,5.08,5.11,5.08,5.08
2019/12/30,3,19395350,18597900,15032700,6.02,9.57,6.67,6.67,5.18,5.18,5.18,5.18,5.18,5.18,,6.02,504.73,2.11,5.07,5.08,,6.02,9.57,6.68,6.67,5.18,5.18,5.18,5.19,5.18,5.18
2019/12/30,4,19699900,18603550,15081500,6.02,9.57,6.61,6.61,5.89,5.89,5.89,5.89,5.89,4.93,,6.02,504.73,2.11,5.39,5.39,,6.02,9.57,6.62,6.61,5.89,5.89,5.89,5.89,5.89,4.93
2019/12/30,5,20216800,18655150,15067300,5.99,6.55,6.55,6.55,6.09,6.09,6.09,6.09,6.09,4.93,,5.99,505.38,2.07,5.40,5.40,,5.99,6.56,6.57,6.55,6.09,6.09,6.09,6.05,6.09,4.93
2019/12/30,6,20255550,18623150,15139250,5.99,6.55,6.55,6.55,6.09,6.09,6.09,6.09,6.09,5.39,,5.99,505.38,2.07,5.40,5.39,,5.99,6.57,6.58,6.55,6.09,6.09,6.09,6.04,6.09,5.39
2019/12/30,7,20367900,18620500,15199000,6.00,6.50,6.50,6.50,6.49,6.49,6.49,6.49,6.49,5.39,,6.00,505.38,2.08,5.40,5.40,,6.00,6.54,6.52,6.50,6.49,6.49,6.49,6.43,6.49,5.39
2019/12/30,8,20350750,18565200,15183700,5.90,6.50,6.50,6.50,6.49,6.49,6.49,6.49,6.49,5.39,,5.90,505.38,2.08,5.40,5.40,,5.90,6.54,6.52,6.50,6.49,6.49,6.49,6.45,6.49,5.39
2019/12/30,9,20328350,18513300,15095900,5.89,6.49,6.49,6.49,6.49,6.49,6.49,6.49,6.49,5.39,,5.89,505.38,2.07,5.40,5.40,,5.89,6.53,6.51,6.49,6.49,6.49,6.49,6.47,6.49,5.39
2019/12/30,10,20407650,18557050,15133500,5.89,6.49,6.49,6.49,6.29,6.29,6.29,6.29,6.29,5.39,,5.89,505.38,2.07,5.40,5.46,,5.89,6.52,6.51,6.49,6.29,6.29,6.29,6.28,6.29,5.39
2019/12/30,11,20602250,18772550,15221450,6.00,6.47,6.47,6.47,6.29,6.29,6.29,6.29,6.29,5.39,,6.00,505.38,2.08,5.40,5.45,,6.00,6.47,6.45,6.47,6.29,6.29,6.29,6.27,6.29,5.39
2019/12/30,12,20642000,18728400,15061900,5.45,9.57,6.55,6.55,6.09,6.09,6.09,6.09,6.09,4.93,,5.45,505.38,2.11,5.39,5.40,,5.45,9.57,6.55,6.55,6.09,6.09,6.09,6.05,6.09,4.93
2019/12/30,13,20284750,18811400,15022350,6.31,9.57,6.67,6.67,5.89,5.89,5.89,5.89,5.89,4.93,,6.31,505.38,2.11,5.40,5.45,,6.31,9.57,6.68,6.67,5.89,5.89,5.89,5.89,5.89,4.93
2019/12/30,14,20634250,19031850,14998500,6.31,9.57,6.74,6.74,5.89,5.89,5.89,5.89,5.89,4.93,,6.31,505.53,2.13,6.07,6.09,,6.31,9.57,6.73,6.74,5.89,5.89,5.89,5.89,5.89,4.93
2019/12/30,15,19792500,19358900,15182500,6.78,9.57,7.46,7.46,5.89,5.89,5.89,5.89,5.89,4.93,,6.78,505.52,2.14,6.54,6.60,,6.78,9.57,7.45,7.46,5.89,5.89,5.89,5.89,5.89,4.93
2019/12/30,16,20037000,19599500,15510400,6.87,9.86,7.51,7.51,6.49,6.49,6.49,6.49,6.49,4.93,,6.87,505.52,2.18,6.87,6.78,,6.87,9.86,7.52,7.51,6.49,6.49,6.49,6.48,6.51,4.93
2019/12/30,17,19512550,19390300,15679100,7.46,9.57,9.04,9.04,7.21,7.21,7.21,7.21,7.21,4.93,,7.45,504.85,2.21,7.91,7.91,,7.45,9.57,9.04,9.03,7.21,7.21,7.21,7.16,7.20,4.93
2019/12/30,18,19660800,19809150,15774200,7.92,9.57,9.10,9.10,9.10,9.10,9.10,9.10,9.10,5.39,,7.91,504.89,2.21,8.81,8.81,,7.91,9.57,9.10,9.09,9.10,9.10,9.10,9.00,9.05,5.39
2019/12/30,19,19766500,19989400,15752150,7.92,9.92,9.15,9.15,8.70,8.70,8.70,8.70,8.70,5.39,,7.91,506.35,2.18,9.20,9.20,,7.91,9.92,9.15,9.15,8.70,8.70,8.69,8.54,8.70,5.39
2019/12/30,20,19806250,20043400,15751350,7.92,9.92,9.09,9.09,8.70,8.70,8.70,8.70,8.70,5.39,,7.90,505.71,2.18,9.12,9.19,,7.90,9.92,9.09,9.08,8.70,8.70,8.69,8.46,8.70,5.39
